universe_path,universe,sleeve,base_vol_weight,base_trend_weight,stress_k,stress_variant,vix_weight,drawdown_weight,cost_bps,cagr,sharpe,max_dd,volatility,turnover_sum,avg_gross,max_gross,n_rebalances,passes_max_gross,passes_full_period_dd,passes_full_period_sharpe
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_40,0.6,0.4,0.4,weighted_30_70,0.3,0.7,10.0,0.1954940844097146,1.7467174989177479,-0.1820832247195101,0.11192083695894796,207.34353589751555,1.1133894345557205,1.375,4408,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_20,0.5,0.5,0.2,weighted_30_70,0.3,0.7,10.0,0.17903008608642534,1.580220434274307,-0.19374139413014868,0.11329437476148212,149.05049011691895,1.1305305659554818,1.3422263767978335,4582,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_30,0.5,0.5,0.3,weighted_30_70,0.3,0.7,10.0,0.18121127068388687,1.7007935338351101,-0.1751811917913918,0.1065451314806416,179.27592179277025,1.134471210272205,1.375,4376,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_40,0.5,0.5,0.4,weighted_30_70,0.3,0.7,10.0,0.17998321544780893,1.732582655718083,-0.16923084091203633,0.1038814597697871,199.1102651477178,1.1389867129713753,1.3750000000000002,4016,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_20,0.4,0.6,0.2,weighted_30_70,0.3,0.7,10.0,0.16679092865488565,1.6319639662720484,-0.16862454520124326,0.10220258051156113,150.73164062193925,1.1555743333408648,1.375,4255,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_30,0.4,0.6,0.3,weighted_30_70,0.3,0.7,10.0,0.16441308853290626,1.6350314364753424,-0.1649754497171212,0.10055653051377018,167.04708571778826,1.159979451825276,1.3750000000000002,3676,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_40,0.4,0.6,0.4,weighted_30_70,0.3,0.7,10.0,0.162411047651855,1.6264113948349743,-0.16372666765791766,0.09985852790236643,178.9183964838869,1.1636322340117349,1.3750000000000002,3195,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_60_40_k_20,0.6,0.4,0.2,vix_only,1.0,0.0,10.0,0.256706847361569,1.2917724733051488,-0.3449600008488314,0.19872450657255064,237.5776096208507,1.117113113122235,1.3000000000000003,4515,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_60_40_k_30,0.6,0.4,0.3,vix_only,1.0,0.0,10.0,0.2664648345222509,1.5349833135557769,-0.2855691650590485,0.17359461315901029,296.3550067123273,1.1265035542939863,1.35,4515,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_60_40_k_40,0.6,0.4,0.4,vix_only,1.0,0.0,10.0,0.26482587572460137,1.7039928531156239,-0.2526866736117511,0.15541489815546292,341.2930855910204,1.135160532291024,1.3750000000000002,3987,True,True,True
