date,variant,gross_before,gross_after,scale,projection_reason
2011-08-23,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-08-24,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-08-25,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-08-26,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-08-29,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-08-30,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-08-31,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-09-01,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-09-02,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-09-06,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-09-07,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-09-08,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-09-09,b2_every_2_no_projection,1.3102553069622354,1.3102553069622354,1.0,held
2011-09-12,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,none
2011-09-13,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-14,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-15,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-16,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-19,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-20,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-21,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-22,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-23,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-26,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-27,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-28,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-29,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-09-30,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-03,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-04,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-05,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-06,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-07,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-10,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-11,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-12,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-13,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-14,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-17,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-18,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-19,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-20,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-21,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-24,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-25,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-26,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-27,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-28,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-10-31,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-11-01,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-11-02,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-11-03,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-11-04,b2_every_2_no_projection,0.8531237962162747,0.8531237962162747,1.0,held
2011-11-07,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,none
2011-11-08,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-09,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-10,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-11,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-14,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-15,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-16,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-17,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-18,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-21,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-22,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-23,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-25,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-28,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-29,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-11-30,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-01,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-02,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-05,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-06,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-07,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-08,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-09,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-12,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-13,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-14,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-15,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-16,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-19,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-20,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-21,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-22,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-23,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-27,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-28,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-29,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2011-12-30,b2_every_2_no_projection,1.2177574817686359,1.2177574817686359,1.0,held
2012-01-03,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,none
2012-01-04,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-05,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-06,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-09,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-10,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-11,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-12,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-13,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-17,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-18,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-19,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-20,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-23,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-24,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-25,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-26,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-27,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-30,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-01-31,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-01,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-02,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-03,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-06,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-07,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-08,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-09,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-10,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-13,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-14,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-15,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-16,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-17,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-21,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-22,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-23,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-24,b2_every_2_no_projection,1.3209782935167964,1.3209782935167964,1.0,held
2012-02-27,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,none
2012-02-28,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-02-29,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-01,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-02,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-05,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-06,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-07,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-08,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-09,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-12,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-13,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-14,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-15,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-16,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-19,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-20,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-21,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-22,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-23,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-26,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-27,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-28,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-29,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-03-30,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-02,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-03,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-04,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-05,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-09,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-10,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-11,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-12,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-13,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-16,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-17,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-18,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-19,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-20,b2_every_2_no_projection,1.2820311525275296,1.2820311525275296,1.0,held
2012-04-23,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,none
2012-04-24,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-04-25,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-04-26,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-04-27,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-04-30,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-01,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-02,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-03,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-04,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-07,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-08,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-09,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-10,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-11,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-14,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-15,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-16,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-17,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-18,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-21,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-22,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-23,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-24,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-25,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-29,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-30,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-05-31,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-06-01,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-06-04,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-06-05,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-06-06,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-06-07,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-06-08,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-06-11,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-06-12,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-06-13,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-06-14,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-06-15,b2_every_2_no_projection,1.2869863153628014,1.2869863153628014,1.0,held
2012-06-18,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,none
2012-06-19,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-06-20,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-06-21,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-06-22,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-06-25,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-06-26,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-06-27,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-06-28,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-06-29,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-02,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-03,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-05,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-06,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-09,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-10,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-11,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-12,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-13,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-16,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-17,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-18,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-19,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-20,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-23,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-24,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-25,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-26,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-27,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-30,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-07-31,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-08-01,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-08-02,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-08-03,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-08-06,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-08-07,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-08-08,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-08-09,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-08-10,b2_every_2_no_projection,1.286543746876877,1.286543746876877,1.0,held
2012-08-13,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,none
2012-08-14,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-15,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-16,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-17,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-20,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-21,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-22,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-23,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-24,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-27,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-28,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-29,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-30,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-08-31,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-04,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-05,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-06,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-07,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-10,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-11,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-12,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-13,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-14,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-17,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-18,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-19,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-20,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-21,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-24,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-25,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-26,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-27,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-09-28,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-10-01,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-10-02,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-10-03,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-10-04,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-10-05,b2_every_2_no_projection,1.2511700096886507,1.2511700096886507,1.0,held
2012-10-08,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,none
2012-10-09,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-10,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-11,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-12,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-15,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-16,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-17,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-18,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-19,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-22,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-23,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-24,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-25,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-26,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-10-31,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-01,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-02,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-05,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-06,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-07,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-08,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-09,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-12,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-13,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-14,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-15,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-16,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-19,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-20,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-21,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-23,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-26,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-27,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-28,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-29,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-11-30,b2_every_2_no_projection,1.2559353557299275,1.2559353557299275,1.0,held
2012-12-03,b2_every_2_no_projection,0.9520264114675622,0.9520264114675622,1.0,none
2012-12-04,b2_every_2_no_projection,0.9520264114675622,0.9520264114675622,1.0,held
2012-12-05,b2_every_2_no_projection,0.9520264114675622,0.9520264114675622,1.0,held
2012-12-06,b2_every_2_no_projection,0.9520264114675622,0.9520264114675622,1.0,held
2012-12-07,b2_every_2_no_projection,0.9520264114675622,0.9520264114675622,1.0,held
