feature,year,mean_ic,ic_sharpe,sign_stability,n
ret_3m,2025,-0.042100422424059966,-0.6372074578239616,0.46153846153846156,13
ret_3m,2026,0.09777354242227106,0.8305085040851569,0.6666666666666666,3
ret_6m,2008,-0.03058239398729246,-0.40122411392725077,0.5384615384615384,13
ret_6m,2009,-0.08375291257633445,-1.1218209403373414,0.3076923076923077,13
ret_6m,2010,-0.03676829638327891,-0.8495939894701434,0.46153846153846156,13
ret_6m,2011,0.013330336447618272,0.24909716242569763,0.5384615384615384,13
ret_6m,2012,-0.04436874554092989,-0.8581079250396835,0.42857142857142855,14
ret_6m,2013,0.01615291124001605,0.541959989316558,0.5384615384615384,13
ret_6m,2014,0.03794361731124574,0.7042160767630311,0.6153846153846154,13
ret_6m,2015,0.021102498609353666,0.35547428931695074,0.6153846153846154,13
ret_6m,2016,-0.015796656403022025,-0.36269468675384126,0.46153846153846156,13
ret_6m,2017,0.02119850791601778,0.3719246755195694,0.5384615384615384,13
ret_6m,2018,-0.005247065583656345,-0.08668686218317029,0.46153846153846156,13
ret_6m,2019,-0.022156014347788282,-0.3556256720886789,0.46153846153846156,13
ret_6m,2020,0.087271387872458,1.0723498247091177,0.7692307692307693,13
ret_6m,2021,-0.09341620268301719,-1.570918154663206,0.5384615384615384,13
ret_6m,2022,-0.011308164875798431,-0.19056964070704682,0.5384615384615384,13
ret_6m,2023,0.013849370568687118,0.37990623572081184,0.5384615384615384,13
ret_6m,2024,0.04309520551624789,1.0453488104269935,0.6923076923076923,13
ret_6m,2025,-0.02807912812891898,-0.4264342869742737,0.46153846153846156,13
ret_6m,2026,0.12166640321312688,0.828791852755718,0.6666666666666666,3
ret_12m,2008,-0.005521981543952179,-0.0663013232060057,0.6153846153846154,13
ret_12m,2009,-0.14355981542023805,-1.6872083374245272,0.38461538461538464,13
ret_12m,2010,-0.004756709397039427,-0.07061239283252485,0.6153846153846154,13
ret_12m,2011,0.014915238831797923,0.32230723803748557,0.5384615384615384,13
ret_12m,2012,-0.0009035769958237993,-0.01522002315950126,0.5,14
ret_12m,2013,0.06059036034084216,2.0724969595420792,0.7692307692307693,13
ret_12m,2014,0.029173112128961596,0.5969053416703249,0.5384615384615384,13
ret_12m,2015,0.04849161599948523,0.7339022932167926,0.6923076923076923,13
ret_12m,2016,-0.14546708459247756,-3.1843958332480553,0.15384615384615385,13
ret_12m,2017,0.0011521540038445883,0.018137967661376136,0.46153846153846156,13
ret_12m,2018,0.001091998715826808,0.021481163721767567,0.46153846153846156,13
ret_12m,2019,0.005070081380271616,0.07106040598000393,0.46153846153846156,13
ret_12m,2020,0.045697806175687306,0.505436133211724,0.6923076923076923,13
ret_12m,2021,-0.09410578922553112,-1.939544874688557,0.38461538461538464,13
ret_12m,2022,0.006500623631728721,0.10818603494280053,0.6153846153846154,13
ret_12m,2023,0.0019241651546176104,0.03435396349124901,0.5384615384615384,13
ret_12m,2024,0.10238844163244114,2.086552115108864,0.7692307692307693,13
ret_12m,2025,-0.0004840190631535316,-0.007440978325163929,0.5384615384615384,13
ret_12m,2026,0.1680082970186697,1.2467048891917554,1.0,3
ret_12m_ex_1m,2008,-0.018692024947358072,-0.2413320918684387,0.5384615384615384,13
ret_12m_ex_1m,2009,-0.13585625155551456,-1.6083200081818927,0.46153846153846156,13
ret_12m_ex_1m,2010,-0.0034845865497031923,-0.05366144734621637,0.6923076923076923,13
ret_12m_ex_1m,2011,0.01134668922504886,0.26379659441402836,0.5384615384615384,13
ret_12m_ex_1m,2012,0.0049098687187502255,0.08676739430248058,0.5,14
ret_12m_ex_1m,2013,0.07075583029194904,2.9340532990734514,0.7692307692307693,13
ret_12m_ex_1m,2014,0.030029410319369246,0.6557006733238242,0.5384615384615384,13
ret_12m_ex_1m,2015,0.040397822497656874,0.6470368216495233,0.6153846153846154,13
ret_12m_ex_1m,2016,-0.15797161289136022,-3.2871344534523033,0.23076923076923078,13
ret_12m_ex_1m,2017,-0.004488206097182605,-0.07176009494717907,0.38461538461538464,13
ret_12m_ex_1m,2018,0.01967063379713497,0.41702315565671977,0.5384615384615384,13
ret_12m_ex_1m,2019,0.021502413277317108,0.31281951519641926,0.46153846153846156,13
ret_12m_ex_1m,2020,0.03603804252010957,0.3847957685352139,0.6923076923076923,13
ret_12m_ex_1m,2021,-0.07840553233522092,-1.652839713241702,0.38461538461538464,13
ret_12m_ex_1m,2022,0.00967117688872803,0.18144299955013174,0.6153846153846154,13
ret_12m_ex_1m,2023,-0.0040042436882753996,-0.06909605306716361,0.5384615384615384,13
ret_12m_ex_1m,2024,0.09765695141658683,2.0694305089871783,0.6923076923076923,13
ret_12m_ex_1m,2025,-0.016561035033735898,-0.24519290594322218,0.5384615384615384,13
ret_12m_ex_1m,2026,0.18461551787280658,1.2219193705350988,1.0,3
above_50dma,2008,-0.03894041852390488,-0.8002384427899097,0.3076923076923077,13
above_50dma,2009,-0.019072194204513962,-0.5463480542846004,0.46153846153846156,13
above_50dma,2010,-0.026840484306639583,-0.6171790967350707,0.46153846153846156,13
above_50dma,2011,0.0032375007925536706,0.07043732236428442,0.6153846153846154,13
above_50dma,2012,-0.009321147926244317,-0.21653873462351786,0.5,14
above_50dma,2013,-0.013415909499168734,-0.3297820813487212,0.46153846153846156,13
above_50dma,2014,0.0414689964180532,1.092698532668649,0.6923076923076923,13
above_50dma,2015,0.008983217972896166,0.30683105927382,0.5384615384615384,13
above_50dma,2016,-0.012197529735032733,-0.3092649038713688,0.46153846153846156,13
above_50dma,2017,0.009047281566659711,0.2730610742029155,0.6153846153846154,13
above_50dma,2018,-0.0298434462775813,-0.7883988135803224,0.46153846153846156,13
above_50dma,2019,-0.010722864617359187,-0.3155545805352846,0.46153846153846156,13
above_50dma,2020,0.02242596041928793,0.6580695185436035,0.6923076923076923,13
above_50dma,2021,-0.06715378994914778,-1.6096980740277842,0.3076923076923077,13
above_50dma,2022,-0.040708444539791236,-0.8356590428295604,0.38461538461538464,13
above_50dma,2023,-0.003806007957386687,-0.08976245321117421,0.6153846153846154,13
above_50dma,2024,0.04062646432252136,1.4890160347573047,0.6923076923076923,13
above_50dma,2025,-0.0035999039565718627,-0.11928224018679136,0.6153846153846154,13
above_50dma,2026,0.02710698901046027,1.113174687083815,0.6666666666666666,3
above_200dma,2008,-0.016056514082110115,-0.24888710745374376,0.46153846153846156,13
above_200dma,2009,-0.0632561767101725,-1.915980590363471,0.23076923076923078,13
above_200dma,2010,-0.012274728707087892,-0.3223284695322214,0.46153846153846156,13
above_200dma,2011,0.010904917344509471,0.2474047981274955,0.6153846153846154,13
above_200dma,2012,-0.0572939045107344,-1.0838785453075068,0.5,14
above_200dma,2013,-0.0161449802083597,-0.9396827262270957,0.46153846153846156,13
above_200dma,2014,0.04500763455908637,1.0942055688375496,0.6153846153846154,13
above_200dma,2015,0.03316503295340004,0.7233621334701855,0.7692307692307693,13
above_200dma,2016,-0.05166605702647006,-1.215230351883759,0.38461538461538464,13
above_200dma,2017,0.05003167160354807,1.0625821829667774,0.6153846153846154,13
above_200dma,2018,-0.0030475752942438162,-0.06326113188092165,0.5384615384615384,13
above_200dma,2019,-0.008283085934056807,-0.1632918189220201,0.38461538461538464,13
above_200dma,2020,0.04529210474844303,0.6553606071593459,0.5384615384615384,13
above_200dma,2021,-0.03830616462685113,-0.9153991602029524,0.6153846153846154,13
above_200dma,2022,-0.005874883117217686,-0.11388736575680838,0.6153846153846154,13
above_200dma,2023,-0.013965076227620896,-0.31036008094297535,0.46153846153846156,13
above_200dma,2024,0.03411575974278494,1.1222931041883932,0.5384615384615384,13
above_200dma,2025,-0.008534446708395642,-0.17095846183617988,0.5384615384615384,13
above_200dma,2026,0.10555027475626054,0.9514519493800659,0.6666666666666666,3
ma_50_200_ratio,2008,-0.044608357640433166,-0.5824053735631787,0.5384615384615384,13
ma_50_200_ratio,2009,-0.0786736571893271,-1.0355475599093735,0.38461538461538464,13
ma_50_200_ratio,2010,-0.029763040900075092,-0.593524807267063,0.46153846153846156,13
ma_50_200_ratio,2011,0.0035983887651633347,0.07503228500578504,0.6153846153846154,13
ma_50_200_ratio,2012,-0.05305267135427329,-1.1114984721263463,0.42857142857142855,14
ma_50_200_ratio,2013,0.03934837306654597,1.2682753189567777,0.7692307692307693,13
ma_50_200_ratio,2014,0.037650392075995395,0.8126873393205858,0.46153846153846156,13
ma_50_200_ratio,2015,0.018864504934570724,0.3060021519897807,0.5384615384615384,13
ma_50_200_ratio,2016,-0.0685269410081376,-1.393374207432702,0.46153846153846156,13
ma_50_200_ratio,2017,0.02623541658821898,0.42103799314349855,0.5384615384615384,13
ma_50_200_ratio,2018,0.015534036942053776,0.2936396964615709,0.6153846153846154,13
ma_50_200_ratio,2019,-0.007292732070922454,-0.11398908601597738,0.46153846153846156,13
ma_50_200_ratio,2020,0.0706142979655546,0.7827282980463549,0.7692307692307693,13
ma_50_200_ratio,2021,-0.07479626417843223,-1.2547198114439546,0.46153846153846156,13
ma_50_200_ratio,2022,0.004781268303955366,0.08034248768917715,0.5384615384615384,13
ma_50_200_ratio,2023,-0.017119604170032592,-0.3355582899864251,0.5384615384615384,13
ma_50_200_ratio,2024,0.06089805928740361,1.4911620522166429,0.6923076923076923,13
ma_50_200_ratio,2025,-0.01660864138355749,-0.23580878669441344,0.5384615384615384,13
ma_50_200_ratio,2026,0.150074555764645,0.8646668332578776,0.6666666666666666,3
price_to_52w_high,2008,0.01673523101392974,0.21131782016950507,0.5384615384615384,13
price_to_52w_high,2009,-0.19830326855856598,-2.4393216390711148,0.3076923076923077,13
price_to_52w_high,2010,-0.07400751907689575,-1.7034614527996184,0.38461538461538464,13
price_to_52w_high,2011,0.07157300378212919,1.277663519074697,0.6923076923076923,13
price_to_52w_high,2012,-0.018456003103962202,-0.25669990352595456,0.42857142857142855,14
price_to_52w_high,2013,-0.03237178557227931,-0.7747760108570797,0.5384615384615384,13
price_to_52w_high,2014,0.006977681260516818,0.16012772506199874,0.5384615384615384,13
price_to_52w_high,2015,0.05230198025933999,0.9162848723266092,0.6153846153846154,13
price_to_52w_high,2016,-0.09594463533921194,-1.9991411770376728,0.23076923076923078,13
price_to_52w_high,2017,0.013263445234103414,0.2744204752533898,0.46153846153846156,13
price_to_52w_high,2018,-0.03079333331514674,-0.5421616505111799,0.46153846153846156,13
price_to_52w_high,2019,-0.01394982378131294,-0.19809099126847957,0.38461538461538464,13
price_to_52w_high,2020,0.015252909478196517,0.16371091103782676,0.5384615384615384,13
price_to_52w_high,2021,-0.10011707824732824,-1.6883895291317157,0.46153846153846156,13
price_to_52w_high,2022,-0.02706889677215851,-0.36298460940837324,0.5384615384615384,13
price_to_52w_high,2023,-0.034321495527728105,-0.5239122961078013,0.46153846153846156,13
price_to_52w_high,2024,0.0512344635360327,1.5749526084785437,0.6923076923076923,13
price_to_52w_high,2025,-0.05346688311776885,-0.8239140824864913,0.46153846153846156,13
price_to_52w_high,2026,0.0858248537950833,1.1704784861804565,0.6666666666666666,3
volatility_21d,2008,-0.07157773087548455,-1.4470044751730757,0.3076923076923077,13
volatility_21d,2009,0.15015228512794734,1.5461865489057294,0.6153846153846154,13
volatility_21d,2010,0.062161263971380214,1.1294240444745705,0.7692307692307693,13
volatility_21d,2011,-0.10817808585496762,-1.904483846383978,0.23076923076923078,13
volatility_21d,2012,0.03220756834142684,0.43300360642778846,0.5714285714285714,14
volatility_21d,2013,0.06197960102158611,1.1520595143836079,0.6153846153846154,13
volatility_21d,2014,-0.039500104376645306,-0.6887028325804343,0.38461538461538464,13
volatility_21d,2015,-0.020750452281174867,-0.5516385026943503,0.46153846153846156,13
volatility_21d,2016,0.10855403963630808,2.172951340911942,0.7692307692307693,13
volatility_21d,2017,-0.0008754110160495795,-0.021545071606042354,0.46153846153846156,13
volatility_21d,2018,0.011057697059564425,0.18155126307354255,0.46153846153846156,13
volatility_21d,2019,0.018250020584381972,0.3105124782212601,0.5384615384615384,13
volatility_21d,2020,0.04335300729160333,0.5094117869454717,0.6153846153846154,13
volatility_21d,2021,-0.0026451711206953487,-0.04931637068404929,0.46153846153846156,13
volatility_21d,2022,0.04227483126260648,0.5743375705069714,0.5384615384615384,13
volatility_21d,2023,0.08049960747058763,1.1561673458917512,0.46153846153846156,13
volatility_21d,2024,0.00015881069178965695,0.010218713965239072,0.6153846153846154,13
volatility_21d,2025,0.11016231043991684,1.6413636556790605,0.6153846153846154,13
volatility_21d,2026,0.003340590913546148,0.06079856426872994,0.6666666666666666,3
volatility_63d,2008,-0.06671890826586391,-1.3921216750251355,0.38461538461538464,13
volatility_63d,2009,0.1720284147648239,1.7490423733757372,0.6153846153846154,13
volatility_63d,2010,0.07398820475634163,1.2039712529825526,0.7692307692307693,13
volatility_63d,2011,-0.10862757384819997,-1.676294379187449,0.23076923076923078,13
volatility_63d,2012,0.03578586778966825,0.4674065507490609,0.6428571428571429,14
volatility_63d,2013,0.08020336096516129,1.4650537305688418,0.7692307692307693,13
volatility_63d,2014,-0.03240128881284034,-0.5624294273113244,0.38461538461538464,13
volatility_63d,2015,-0.0077301922058234706,-0.17074689042469446,0.46153846153846156,13
volatility_63d,2016,0.14451085541113676,2.7078324897394963,0.7692307692307693,13
volatility_63d,2017,-0.013703650796267139,-0.347490206002133,0.46153846153846156,13
volatility_63d,2018,-0.004355777522019471,-0.07392344996345065,0.38461538461538464,13
volatility_63d,2019,0.018557717705408924,0.28258162443699353,0.5384615384615384,13
volatility_63d,2020,0.06720547693872009,0.7899081821225157,0.5384615384615384,13
volatility_63d,2021,-0.009830317560701872,-0.1534105603544537,0.38461538461538464,13
volatility_63d,2022,0.03155268206482446,0.3840770535630692,0.46153846153846156,13
volatility_63d,2023,0.08401189771180172,1.1278411692003247,0.46153846153846156,13
volatility_63d,2024,0.028864851964498357,1.0717887536501864,0.6923076923076923,13
volatility_63d,2025,0.11079611265521903,1.3527919405444864,0.6153846153846154,13
volatility_63d,2026,-0.031503815830967515,-1.1516152062820906,0.3333333333333333,3
downside_vol_63d,2008,-0.055271779391989614,-1.1218999477772025,0.3076923076923077,13
downside_vol_63d,2009,0.1765900329365249,1.7594893345079325,0.6153846153846154,13
downside_vol_63d,2010,0.07167909182740678,1.2258897730496188,0.8461538461538461,13
downside_vol_63d,2011,-0.12388244079132453,-1.920207563783312,0.23076923076923078,13
downside_vol_63d,2012,0.048684307225810755,0.6703794566426351,0.6428571428571429,14
downside_vol_63d,2013,0.06424208518560871,1.2358936747888882,0.6923076923076923,13
downside_vol_63d,2014,-0.030409396076632452,-0.5884302037471993,0.3076923076923077,13
downside_vol_63d,2015,-0.02141740217670892,-0.47221939645755306,0.46153846153846156,13
downside_vol_63d,2016,0.14572602576430121,2.8553843735348208,0.7692307692307693,13
downside_vol_63d,2017,-0.007589533954328523,-0.20800259688609873,0.46153846153846156,13
downside_vol_63d,2018,0.007703664251166804,0.12987768834250352,0.38461538461538464,13
downside_vol_63d,2019,0.028947903349762584,0.44652389221858285,0.6153846153846154,13
downside_vol_63d,2020,0.050746484966872125,0.5963841999267934,0.6153846153846154,13
downside_vol_63d,2021,0.009845915252996216,0.1610954268669808,0.46153846153846156,13
downside_vol_63d,2022,0.024656872238413747,0.3241812318545825,0.46153846153846156,13
downside_vol_63d,2023,0.07870968215710843,1.0632889573381945,0.46153846153846156,13
downside_vol_63d,2024,0.02092412023983952,0.9285032279706606,0.5384615384615384,13
downside_vol_63d,2025,0.10545750475490216,1.3982239183082337,0.6923076923076923,13
downside_vol_63d,2026,-0.02144580182738352,-1.8166168857254794,0.0,3
max_drawdown_63d,2008,0.03788018701649277,0.6446919200229395,0.6153846153846154,13
max_drawdown_63d,2009,-0.16605477608561084,-1.9338230151901488,0.3076923076923077,13
max_drawdown_63d,2010,-0.06322131982556715,-1.2956939529752214,0.38461538461538464,13
max_drawdown_63d,2011,0.10135642913400761,1.721192375672857,0.6923076923076923,13
max_drawdown_63d,2012,-0.029226227306838805,-0.40906200043164315,0.35714285714285715,14
max_drawdown_63d,2013,-0.04100129066056654,-1.0097162557726973,0.38461538461538464,13
max_drawdown_63d,2014,0.03656682849372288,0.8807383671702264,0.6153846153846154,13
max_drawdown_63d,2015,0.04615065115868858,0.718137306977465,0.6153846153846154,13
max_drawdown_63d,2016,-0.10892396484354457,-2.1253455127148397,0.3076923076923077,13
max_drawdown_63d,2017,0.013100925944704219,0.34809242605679913,0.5384615384615384,13
max_drawdown_63d,2018,-0.005944634420904781,-0.1010799974671685,0.6153846153846154,13
max_drawdown_63d,2019,-0.015991698073156875,-0.24320522029685038,0.46153846153846156,13
max_drawdown_63d,2020,-0.04039088293997192,-0.4568485965685647,0.46153846153846156,13
max_drawdown_63d,2021,-0.03700645048895352,-0.7138545500602065,0.3076923076923077,13
max_drawdown_63d,2022,-0.02805795049122597,-0.39450895777007755,0.5384615384615384,13
max_drawdown_63d,2023,-0.04203625210489041,-0.5625632449944435,0.46153846153846156,13
max_drawdown_63d,2024,-0.009033749632744593,-0.4835582463603981,0.5384615384615384,13
max_drawdown_63d,2025,-0.09662434106489413,-1.25902195690302,0.38461538461538464,13
max_drawdown_63d,2026,0.10526423808042634,2.773375463287234,1.0,3
avg_dollar_volume_63d,2008,-0.01747670620986341,-0.5760451619444473,0.38461538461538464,13
avg_dollar_volume_63d,2009,-8.485707618959004e-05,-0.003080305348666896,0.46153846153846156,13
avg_dollar_volume_63d,2010,-0.022339105360894045,-0.7494383654263607,0.46153846153846156,13
avg_dollar_volume_63d,2011,-0.008108085093951277,-0.22417661849443324,0.46153846153846156,13
avg_dollar_volume_63d,2012,-0.014448972673148014,-0.7766962505287107,0.5,14
avg_dollar_volume_63d,2013,0.009050160465626395,0.6882632761942059,0.6923076923076923,13
avg_dollar_volume_63d,2014,-0.0420937706207866,-1.468888751350817,0.38461538461538464,13
avg_dollar_volume_63d,2015,0.03361682033010246,1.3707017053749504,0.6153846153846154,13
avg_dollar_volume_63d,2016,-0.020641843052062035,-0.8501256775777989,0.46153846153846156,13
avg_dollar_volume_63d,2017,0.006763316585734651,0.3059063300738437,0.46153846153846156,13
avg_dollar_volume_63d,2018,0.008139977226305243,0.3660598870721593,0.46153846153846156,13
avg_dollar_volume_63d,2019,0.021568920770217905,0.9068354161475292,0.6923076923076923,13
avg_dollar_volume_63d,2020,0.026481193925932758,0.8106976513975953,0.6153846153846154,13
avg_dollar_volume_63d,2021,-0.03635698236896529,-1.3990822513339334,0.3076923076923077,13
avg_dollar_volume_63d,2022,-0.022169304329217873,-1.1193197993113069,0.46153846153846156,13
avg_dollar_volume_63d,2023,0.03534679858493211,1.4010340730642825,0.6153846153846154,13
avg_dollar_volume_63d,2024,0.009400145106928822,0.24028735941932264,0.5384615384615384,13
avg_dollar_volume_63d,2025,0.03870852420816806,1.282669487212928,0.5384615384615384,13
avg_dollar_volume_63d,2026,0.025077290983963666,0.3959201671388366,0.6666666666666666,3
beta_to_spy_63d,2008,-0.01440516621383242,-0.28041020868227406,0.5384615384615384,13
beta_to_spy_63d,2009,0.17051966558398682,1.6652018250988205,0.6153846153846154,13
beta_to_spy_63d,2010,0.08029166344609798,1.2525241904974067,0.7692307692307693,13
beta_to_spy_63d,2011,-0.16084300580219482,-2.205573918536982,0.23076923076923078,13
beta_to_spy_63d,2012,0.03551796832669808,0.45139207201066633,0.5,14
beta_to_spy_63d,2013,0.035849680355280786,0.6879353025847447,0.6153846153846154,13
beta_to_spy_63d,2014,-0.03660031472944776,-0.6675586279289902,0.46153846153846156,13
beta_to_spy_63d,2015,0.0031121450162893225,0.05004444815924511,0.46153846153846156,13
beta_to_spy_63d,2016,0.14348808400007315,2.045567252479891,0.7692307692307693,13
beta_to_spy_63d,2017,-0.010248336940626709,-0.17669402981164545,0.46153846153846156,13
beta_to_spy_63d,2018,0.005537073681075063,0.07794855229998575,0.46153846153846156,13
beta_to_spy_63d,2019,0.0024763325285007045,0.035663202577768546,0.5384615384615384,13
beta_to_spy_63d,2020,0.00635388738621418,0.07728544060139446,0.46153846153846156,13
beta_to_spy_63d,2021,0.05223794537889537,0.8199584098887845,0.6923076923076923,13
beta_to_spy_63d,2022,0.01581428270509653,0.1888520463660964,0.46153846153846156,13
beta_to_spy_63d,2023,0.12885262124592725,1.54645637497465,0.46153846153846156,13
beta_to_spy_63d,2024,0.053696958962252905,1.3496126059978584,0.6923076923076923,13
beta_to_spy_63d,2025,0.10761589852029477,1.0926825511700353,0.6153846153846154,13
beta_to_spy_63d,2026,-0.03936350381244019,-0.2970729311361581,0.3333333333333333,3
relative_strength_vs_spy_63d,2008,-0.005675334813884718,-0.0742311902196961,0.5384615384615384,13
relative_strength_vs_spy_63d,2009,-0.06745654102931689,-1.1635909334161068,0.38461538461538464,13
relative_strength_vs_spy_63d,2010,-0.02297014598531572,-0.43465991173219876,0.46153846153846156,13
relative_strength_vs_spy_63d,2011,0.01937763605441941,0.4036943502919089,0.6153846153846154,13
relative_strength_vs_spy_63d,2012,-0.0388003548027266,-0.9707217430404566,0.35714285714285715,14
relative_strength_vs_spy_63d,2013,-0.003980086171647945,-0.10157772158704423,0.5384615384615384,13
relative_strength_vs_spy_63d,2014,0.04610217266537591,0.8676962515176998,0.6923076923076923,13
relative_strength_vs_spy_63d,2015,0.017442353043498927,0.42142764093715895,0.5384615384615384,13
relative_strength_vs_spy_63d,2016,-0.034392364966839235,-0.8703060167189249,0.46153846153846156,13
relative_strength_vs_spy_63d,2017,0.06772397560757369,2.146606464292759,0.6923076923076923,13
relative_strength_vs_spy_63d,2018,-0.05672368268864271,-1.118328346238209,0.38461538461538464,13
relative_strength_vs_spy_63d,2019,-0.013526014772843053,-0.24934180023803235,0.38461538461538464,13
relative_strength_vs_spy_63d,2020,0.05793534237941856,0.8809859537211174,0.8461538461538461,13
relative_strength_vs_spy_63d,2021,-0.05148140840050356,-0.9790301470179039,0.38461538461538464,13
relative_strength_vs_spy_63d,2022,-0.03366332352705119,-0.6245197300631439,0.5384615384615384,13
relative_strength_vs_spy_63d,2023,-0.03342977421874263,-0.7324428374133479,0.3076923076923077,13
relative_strength_vs_spy_63d,2024,0.03125470173701574,0.9281284990627996,0.6923076923076923,13
relative_strength_vs_spy_63d,2025,-0.042100422424059966,-0.6372074578239616,0.46153846153846156,13
relative_strength_vs_spy_63d,2026,0.09777354242227106,0.8305085040851569,0.6666666666666666,3
ret_1w,2008,-0.05861559179497589,-1.2655743812044045,0.3076923076923077,13
ret_1w,2009,-0.006898583341072767,-0.16529822224038157,0.46153846153846156,13
ret_1w,2010,-0.01169893624662251,-0.2340426431023133,0.5384615384615384,13
ret_1w,2011,0.05489257174183952,1.0317077567451098,0.7692307692307693,13
ret_1w,2012,-0.004176441190973217,-0.11866470505594601,0.6428571428571429,14
ret_1w,2013,-0.02495485572380066,-0.6784718509419669,0.6153846153846154,13
ret_1w,2014,-0.020972849561113224,-0.7841781859603635,0.46153846153846156,13
ret_1w,2015,0.07866335088276145,2.5396203750003736,0.7692307692307693,13
ret_1w,2016,0.04437547776749217,1.7575439683246414,0.9230769230769231,13
ret_1w,2017,-0.026784296994931005,-1.1761930966739125,0.3076923076923077,13
ret_1w,2018,0.000911362303470788,0.01983990912744294,0.5384615384615384,13
ret_1w,2019,-0.008796265679220655,-0.2447893691126807,0.3076923076923077,13
ret_1w,2020,-0.022436657951023727,-0.3457796125315837,0.46153846153846156,13
ret_1w,2021,-0.01492345464024031,-0.33133004428427465,0.5384615384615384,13
ret_1w,2022,-0.027206615366618662,-0.5549367594783967,0.5384615384615384,13
ret_1w,2023,0.04556195322020755,0.7496148298221239,0.6153846153846154,13
ret_1w,2024,0.023642934982095444,0.5605015026125051,0.46153846153846156,13
ret_1w,2025,-0.053194853478959685,-1.238019069015839,0.38461538461538464,13
ret_1w,2026,-0.18277810620769405,-3.9411243539384664,0.0,3
ret_2w,2008,-0.024230526852189953,-0.45712999561868645,0.46153846153846156,13
ret_2w,2009,0.05250721584710719,0.8939835412214716,0.6153846153846154,13
ret_2w,2010,-0.027650955670299772,-0.570383544857355,0.46153846153846156,13
ret_2w,2011,0.045739794824605426,0.9480818066248456,0.6153846153846154,13
ret_2w,2012,-0.014578316570687923,-0.539944535035806,0.2857142857142857,14
ret_2w,2013,0.013153972622554005,0.41561468749883473,0.6153846153846154,13
ret_2w,2014,2.389446774370034e-05,0.0007379924355741768,0.6153846153846154,13
ret_2w,2015,0.03552484321648106,0.8863608150634807,0.5384615384615384,13
ret_2w,2016,-0.010578460100633732,-0.20757570721361152,0.5384615384615384,13
ret_2w,2017,0.001247394656685828,0.052791678090396296,0.38461538461538464,13
ret_2w,2018,-0.035173597003786077,-0.8978722789020824,0.46153846153846156,13
ret_2w,2019,-0.03452102149036348,-0.8068713361797968,0.46153846153846156,13
ret_2w,2020,-0.007895505294111342,-0.12531625832907936,0.5384615384615384,13
ret_2w,2021,-0.04699468260680572,-0.9446260637591272,0.46153846153846156,13
