date,stress_score,vol_sleeve_weight,trend_sleeve_weight,gross_target,selected_names
2013-03-01,0.09672411087319045,0.47098276673804285,0.5290172332619572,1.2645086166309785,22
2013-03-04,0.036326661896937604,0.48910200143091875,0.5108979985690812,1.2554489992845408,22
2013-03-05,0.018849206349206348,0.4943452380952381,0.5056547619047619,1.252827380952381,22
2013-03-06,0.022817460317460316,0.49315476190476193,0.5068452380952381,1.2534226190476188,22
2013-03-07,0.013888888888888888,0.49583333333333335,0.5041666666666667,1.2520833333333332,22
2013-03-08,0.005952380952380952,0.4982142857142857,0.5017857142857143,1.250892857142857,22
2013-03-11,0.000992063492063492,0.49970238095238095,0.500297619047619,1.2501488095238091,22
2013-03-12,0.005722066272598754,0.4982833801182204,0.5017166198817796,1.2508583099408899,22
2013-03-13,0.003372688674956703,0.498988193397513,0.501011806602487,1.2505059033012436,22
2013-03-14,0.000992063492063492,0.49970238095238095,0.500297619047619,1.2501488095238091,22
2013-03-15,0.003688193048751829,0.4988935420853744,0.5011064579146256,1.250553228957313,22
2013-03-18,0.03370740092876013,0.489887779721372,0.510112220278628,1.2550561101393138,22
2013-03-19,0.07078708815911791,0.4787638735522646,0.5212361264477354,1.2606180632238677,22
2013-03-20,0.017584657843300554,0.4947246026470098,0.5052753973529902,1.252637698676495,22
2013-03-21,0.06155268720225405,0.48153419383932383,0.5184658061606762,1.259232903080338,22
2013-03-22,0.03937869342103544,0.4881863919736894,0.5118136080263106,1.2559068040131551,22
2013-03-25,0.05128188820658496,0.4846154335380245,0.5153845664619755,1.257692283230988,22
2013-03-26,0.015873015873015872,0.49523809523809526,0.5047619047619047,1.2523809523809524,22
2013-03-27,0.022817460317460316,0.49315476190476193,0.5068452380952381,1.253422619047619,22
2013-03-28,0.015873015873015872,0.49523809523809526,0.5047619047619047,1.2523809523809524,22
2013-04-01,0.04627723374926151,0.48611682987522153,0.5138831701247785,1.2569415850623893,22
2013-04-02,0.017857142857142856,0.49464285714285716,0.5053571428571428,1.2526785714285715,22
2013-04-03,0.07543001552330825,0.47737099534300753,0.5226290046569925,1.2613145023284964,22
2013-04-04,0.05980588996174244,0.4820582330114773,0.5179417669885227,1.2589708834942615,22
2013-04-05,0.06823750310798385,0.4795287490676049,0.5204712509323951,1.2602356254661977,22
2013-04-08,0.032276185767472945,0.49031714426975814,0.5096828557302419,1.254841427865121,22
2013-04-09,0.01959299909156153,0.49412210027253156,0.5058778997274684,1.2529389498637344,22
2013-04-10,0.006944444444444444,0.4979166666666667,0.5020833333333333,1.2510416666666668,22
2013-04-11,0.00496031746031746,0.49851190476190477,0.5014880952380952,1.2507440476190477,22
2013-04-12,0.009045204484995184,0.4972864386545014,0.5027135613454986,1.2513567806727495,22
2013-04-15,0.2633462764996616,0.42099611705010154,0.5790038829498985,1.2895019414749493,22
2013-04-16,0.07518430433349194,0.47744470869995237,0.5225552913000476,1.2612776456500239,22
2013-04-17,0.22327267881706644,0.43301819635488004,0.56698180364512,1.2834909018225598,22
2013-04-18,0.2850151665588764,0.4144954500323371,0.5855045499676629,1.2927522749838314,22
2013-04-19,0.13110498740954285,0.4606685037771372,0.5393314962228628,1.2696657481114315,22
2013-04-22,0.10552850042863113,0.4683414498714107,0.5316585501285893,1.2658292750642948,23
2013-04-23,0.05196552502374343,0.48441034249287696,0.515589657507123,1.2577948287535616,23
2013-04-24,0.06133535074694957,0.4815993947759152,0.5184006052240848,1.2592003026120424,23
2013-04-25,0.05612270510012191,0.4831631884699634,0.5168368115300366,1.2584184057650183,23
2013-04-26,0.058061516586104985,0.4825815450241685,0.5174184549758315,1.2587092274879157,23
2013-04-29,0.05257936507936508,0.4842261904761904,0.5157738095238096,1.2578869047619048,23
2013-04-30,0.04117063492063492,0.4876488095238095,0.5123511904761905,1.2561755952380955,23
2013-05-01,0.09695416963982287,0.47091374910805317,0.5290862508919468,1.2645431254459736,23
2013-05-02,0.04861111111111111,0.4854166666666667,0.5145833333333333,1.2572916666666667,23
2013-05-03,0.022817460317460316,0.49315476190476193,0.5068452380952381,1.2534226190476192,23
2013-05-06,0.01636904761904762,0.4950892857142857,0.5049107142857143,1.252455357142857,23
2013-05-07,0.022817460317460316,0.49315476190476193,0.5068452380952381,1.2534226190476192,23
2013-05-08,0.016865079365079364,0.4949404761904762,0.5050595238095238,1.252529761904762,23
2013-05-09,0.0374317436176583,0.48877047691470255,0.5112295230852975,1.255614761542649,23
2013-05-10,0.014384920634920634,0.49568452380952377,0.5043154761904762,1.2521577380952384,23
2013-05-13,0.013888888888888888,0.49583333333333335,0.5041666666666667,1.2520833333333337,23
2013-05-14,0.024305555555555556,0.4927083333333333,0.5072916666666667,1.2536458333333336,23
2013-05-15,0.026785714285714284,0.49196428571428574,0.5080357142857143,1.254017857142857,23
2013-05-16,0.0445314824593064,0.48664055526220806,0.5133594447377919,1.2566797223688964,23
2013-05-17,0.010912698412698412,0.4967261904761905,0.5032738095238095,1.2516369047619051,23
2013-05-20,0.03630994175671378,0.4891070174729859,0.5108929825270141,1.255446491263507,22
2013-05-21,0.04563492063492063,0.48630952380952386,0.5136904761904761,1.2568452380952384,22
2013-05-22,0.08478216877347833,0.47456534936795647,0.5254346506320435,1.262717325316022,22
2013-05-23,0.1009763708504651,0.46970708874486045,0.5302929112551396,1.2651464556275698,22
2013-05-24,0.09840417278744953,0.4704787481637651,0.5295212518362349,1.2647606259181177,22
2013-05-28,0.10787848337502587,0.4676364549874923,0.5323635450125077,1.2661817725062536,22
2013-05-29,0.13253577786953466,0.4602392666391396,0.5397607333608604,1.2698803666804301,22
2013-05-30,0.11554027802860208,0.4653379165914193,0.5346620834085807,1.2673310417042907,22
2013-05-31,0.21764301047811063,0.43470709685656683,0.5652929031434332,1.2826464515717162,22
2013-06-03,0.20618845121690663,0.43814346463492804,0.561856535365072,1.280928267682536,22
2013-06-04,0.21307395512472543,0.43607781346258234,0.5639221865374177,1.2819610932687089,22
2013-06-05,0.29344435434879607,0.4119666936953612,0.5880333063046388,1.2940166531523192,22
2013-06-06,0.24466239308463125,0.42660128207461057,0.5733987179253894,1.2866993589626947,22
2013-06-07,0.15110734442602422,0.4546677966721927,0.5453322033278073,1.2726661016639036,22
2013-06-10,0.16549226506094486,0.4503523204817166,0.5496476795182834,1.2748238397591418,22
2013-06-11,0.2608140730174658,0.4217557780947603,0.5782442219052397,1.28912211095262,22
2013-06-12,0.34570234299992186,0.3962892971000235,0.6037107028999765,1.3018553514499882,22
2013-06-13,0.22097831538634385,0.43370650538409683,0.5662934946159032,1.2831467473079519,22
2013-06-14,0.2684497632399913,0.41946507102800257,0.5805349289719974,1.2902674644859988,22
2013-06-17,0.24051017820854412,0.4278469465374368,0.5721530534625632,0.8847313036089886,21
2013-06-18,0.21663692972204623,0.4350089210833862,0.5649910789166138,0.8861741893272439,21
2013-06-19,0.2429406295257297,0.4271178111422811,0.5728821888577189,0.8845844084976484,21
2013-06-20,0.42667194866921676,0.37199841539923495,0.628001584600765,0.8734797908525782,21
2013-06-21,0.3799036573503371,0.3860289027948989,0.6139710972051011,0.8763064400892487,21
2013-06-24,0.43576269308025933,0.3692711920759222,0.6307288079240778,0.8729303513707068,21
2013-06-25,0.3680493705493455,0.3895851888351963,0.6104148111648037,0.8770229065196518,21
2013-06-26,0.2957657342409284,0.41127027972772146,0.5887297202722785,0.8813916888641222,21
2013-06-27,0.27146354452263494,0.4185609366432095,0.5814390633567905,0.882860499549299,21
2013-06-28,0.2785746251996748,0.4164276124400975,0.5835723875599025,0.8824307098306498,21
2013-07-01,0.2393920537732339,0.42818238386802987,0.5718176161319701,0.8847988824213089,21
2013-07-02,0.24585533317758862,0.42624340004672345,0.5737565999532765,0.8844082454474211,21
2013-07-03,0.2277928651891626,0.43166214044325124,0.5683378595567488,0.8854999308588841,21
2013-07-05,0.14983723125323706,0.4550488306240289,0.5449511693759711,0.890211525551466,21
2013-07-08,0.13555611486925415,0.45933316553922376,0.5406668344607762,0.891074668197631,21
2013-07-09,0.10686403184532527,0.46794079044640247,0.5320592095535975,0.8928088015664362,21
2013-07-10,0.10080657395106843,0.46975802781467946,0.5302419721853205,0.8931749109163849,21
2013-07-11,0.0818452380952381,0.4754464285714286,0.5245535714285714,0.8943209233964582,21
2013-07-12,0.0744047619047619,0.4776785714285714,0.5223214285714286,0.8947706215947708,21
2013-07-15,0.07093253968253968,0.4787202380952381,0.5212797619047619,1.2392510996039177,22
2013-07-16,0.10941812290566065,0.46717456312830186,0.5328254368716981,1.2445502031436666,22
2013-07-17,0.07241835373983714,0.4782744938780489,0.5217255061219511,1.2394556822520433,22
2013-07-18,0.07043650793650794,0.4788690476190476,0.5211309523809524,1.2391828006888153,22
2013-07-19,0.01488095238095238,0.4955357142857143,0.5044642857142857,1.23153332219734,22
2013-07-22,0.007936507936507936,0.4976190476190476,0.5023809523809524,1.2305771373859056,22
2013-07-23,0.025861829942576027,0.49224145101722716,0.5077585489827728,1.233045285958393,22
2013-07-24,0.05427963148281328,0.48371611055515606,0.5162838894448439,1.2369581504682199,22
2013-07-25,0.04330378382190557,0.4870088648534283,0.5129911351465717,1.2354468792772793,22
2013-07-26,0.0316128549048179,0.49051614352855466,0.5094838564714453,1.23383714810994,22
2013-07-29,0.061528251619308125,0.4815415245142076,0.5184584754857924,1.2379562174171057,22
2013-07-30,0.06202428336533987,0.48139271499039804,0.518607285009602,1.2380245163322083,22
2013-07-31,0.06481196809244269,0.4805564095722672,0.5194435904277328,1.238408354350706,22
2013-08-01,0.03819444444444445,0.48854166666666665,0.5114583333333333,1.2347433712071554,22
2013-08-02,0.00496031746031746,0.49851190476190477,0.5014880952380952,1.2301673438952907,22
2013-08-05,0.007398389216455136,0.4977804832350634,0.5022195167649366,1.2305030434895572,22
2013-08-06,0.0421527882611092,0.48735416352166727,0.5126458364783327,1.2352883979931293,22
2013-08-07,0.061403177539652826,0.48157904673810414,0.5184209532618959,1.2379389958904268,22
2013-08-08,0.042957720101841,0.48711268396944774,0.5128873160305523,1.2353992295515792,22
2013-08-09,0.07700148100593758,0.47689955569821874,0.5231004443017813,1.2400867358540664,22
2013-08-12,0.05414946292282835,0.48375516112315153,0.5162448388768485,0.9105097640197081,21
2013-08-13,0.024472842342005644,0.4926581472973983,0.5073418527026017,0.9120530827585374,21
2013-08-14,0.07214153070514946,0.47835754078845516,0.5216424592115448,0.9095740949706287,21
2013-08-15,0.18195648097867514,0.44541305570639744,0.5545869442936026,0.9038632199705868,21
2013-08-16,0.17094819359392227,0.4487155419218233,0.5512844580781767,0.9044357007945752,21
