date,score,long_ret,short_ret,ls_ret,spy_ret,long_beta,short_beta,ls_beta,long_alpha,ls_alpha,n_long,n_short,roll_12m_beta,roll_12m_alpha,roll_6m_beta,roll_6m_alpha
2023-10-06,score_50_50,0.04113358698565965,0.0036243587567725555,0.037509228228887095,0.014317499561126601,0.36485311782338253,0.6550741082535464,-0.29022099043016386,0.0359098026313477,0.04166446713200069,13,12,1.543139617499614,0.03528495848383921,0.3591262200900322,0.13352068478481974
2023-11-06,score_50_50,0.088014201258731,-0.0168960644721048,0.1049102657308358,0.04376972842671867,1.026372854390521,0.6605022627358434,0.3658705916546776,0.04309014015750182,0.08889620929478767,12,12,1.7242707880825883,0.06539888846330234,0.8883844777823617,0.1732785314714106
2023-12-06,score_50_50,0.05555119568428155,0.03768075424228896,0.017870441441992596,0.0478586410662154,0.5235261602682627,0.7777617431090307,-0.25423558284076797,0.03049594509122881,0.03003781094742898,12,12,1.7001996482536739,-0.023349347711598,0.8076582740163601,0.2019514556876933
2024-01-08,score_50_50,-0.058694690446364724,0.02609861152160865,-0.08479330196797337,0.04951544012234277,0.5091982399548094,0.726681922104517,-0.2174836821497076,-0.08390786540724941,-0.07402450172690289,12,12,0.4385254694011093,-0.003597122032236126,0.05580751493622647,0.12075174097616447
2024-02-07,score_50_50,0.05371321448787993,0.027005436982141712,0.02670777750573822,0.027343837299553586,0.5735968216465999,0.831706067632914,-0.25810924598631413,0.03802887632123425,0.033765474733498446,12,12,0.18327771715669558,0.11438662573914685,-0.15077018559098623,0.27304294063196094
2024-03-08,score_50_50,0.007155432002892055,0.0007506490475054176,0.006404782955386637,0.018005142365479454,0.36959505063095094,0.6841998087551415,-0.3146047581241906,0.0005008204987051968,0.012069286414269919,12,12,0.16670665748828942,0.09674637369242906,-0.8267571467875545,0.5492610706859955
2024-04-09,score_50_50,-0.002296721749785985,-0.0008788016554248657,-0.0014179200943611192,-0.0041016027786809905,0.18357013067403294,0.5906067047092676,-0.40703657403523463,-0.0015437899917305387,-0.0030874224374488283,12,12,0.1456622563875095,0.12339031517692989,-0.008278991211200664,0.1423841212033325
2024-05-08,score_50_50,0.017418955923130985,-0.003985028507771622,0.021403984430902606,0.032522023000205236,0.2266840078846605,0.38913139854019146,-0.16244739065553096,0.01004673340492735,0.026687102206125107,12,12,0.10402785627368386,0.1127597698605173,-0.6983193220654159,0.2113771279039512
2024-06-07,score_50_50,0.05548201337182901,0.00901678030785317,0.04646523306397584,0.05453248022853541,0.33086982815274585,0.4135003978118838,-0.08263056965913795,0.03743886100987048,0.0509712829701854,12,12,0.261460817037253,0.116729523117653,-0.24105159484083663,0.11526740905445286
2024-07-10,score_50_50,0.05232942657060528,0.01101642628386948,0.0413130002867358,-0.05463915202299152,0.3498057851326873,0.4310470863357871,-0.0812413012030998,0.07144251804299209,0.03687404447975398,12,12,0.011603377883852179,0.205515081903925,0.013126019550141527,0.2798199194786486
2024-08-08,score_50_50,0.008131227495601726,0.05414250345794014,-0.046011275962338415,0.02969939244783526,0.7735413333535845,0.18153406754750376,0.5920072658060808,-0.014842480138288141,-0.06359353208148313,12,12,-0.1251283277030524,0.21029900963598247,-0.15614657838750307,0.16005559900635846
