universe,sleeve,period,cagr,sharpe,max_dd
sp100_sample,vol_top_10,gfc,0.17511126413231337,0.3190233019987447,-0.5221291190768996
sp100_sample,vol_top_10,covid,-0.3398329038262362,-0.45035377352988093,-0.4565225630691119
sp100_sample,vol_top_10,inflation_2022,-0.29389066327670343,-0.791699280939858,-0.35916067005854047
sp100_sample,vol_top_10,recent,0.5183513264613093,2.4352914224926456,-0.16442907520805794
sp100_sample,vol_top_20,gfc,0.0851748653758011,0.19137415380399214,-0.493943395673075
sp100_sample,vol_top_20,covid,-0.2651497974516587,-0.39504012005607403,-0.4108576957232115
sp100_sample,vol_top_20,inflation_2022,-0.18891045156968522,-0.6410174763336303,-0.2717266491777498
sp100_sample,vol_top_20,recent,0.34811735843087854,2.080571466771167,-0.1654587837443564
sp100_sample,trend_3m_long_cash,gfc,0.08692278851939284,0.8213231672136527,-0.13488510233854856
sp100_sample,trend_3m_long_cash,covid,0.16244196003999156,0.9788926202260669,-0.08249695982836103
sp100_sample,trend_3m_long_cash,inflation_2022,0.06495318205979372,0.6119434531408741,-0.09166202452771866
sp100_sample,trend_3m_long_cash,recent,0.12174624208846763,1.487319458635241,-0.057159352757388815
sp100_sample,trend_6m_long_cash,gfc,0.07396587157321344,0.6788079849074716,-0.12372659439544731
sp100_sample,trend_6m_long_cash,covid,0.16244196003998845,0.9788926202260481,-0.08249695982836136
sp100_sample,trend_6m_long_cash,inflation_2022,0.012015434200292274,0.11347400951311143,-0.09955886367054778
sp100_sample,trend_6m_long_cash,recent,0.131943196225089,1.6182936130411296,-0.08824151779081202
sp100_sample,trend_3m_6m_long_cash,gfc,0.07254507886004147,0.6486827839187835,-0.1288272018915151
sp100_sample,trend_3m_6m_long_cash,covid,0.1624419600399878,0.9788926202260441,-0.08249695982836136
sp100_sample,trend_3m_6m_long_cash,inflation_2022,0.11001584487778171,1.038723276574071,-0.0834275952160286
sp100_sample,trend_3m_6m_long_cash,recent,0.1409076520396697,1.6353909662897985,-0.06314564467314665
sp100_sample,trend_3m_long_short,gfc,0.08032371509286507,0.7246283355628808,-0.146451724949888
sp100_sample,trend_3m_long_short,covid,0.05212998001702873,0.329350598963214,-0.08249695982836114
sp100_sample,trend_3m_long_short,inflation_2022,0.1308860497848079,1.2118372504434907,-0.08195084078189918
sp100_sample,trend_3m_long_short,recent,0.04008012924976945,0.48838667514616974,-0.10587426598100824
sp100_sample,trend_6m_long_short,gfc,0.04903732743434941,0.4268697548488866,-0.1280859106690454
sp100_sample,trend_6m_long_short,covid,0.0521299800170294,0.32935059896321833,-0.08249695982836114
sp100_sample,trend_6m_long_short,inflation_2022,0.0698144830984424,0.657369226923556,-0.09204582168932318
sp100_sample,trend_6m_long_short,recent,0.04684484492502161,0.5823967215497844,-0.10138214541489332
sp100_sample,trend_3m_6m_long_short,gfc,0.05185827511535046,0.43581798069555605,-0.1369010897575167
sp100_sample,trend_3m_6m_long_short,covid,0.0521299800170294,0.32935059896321844,-0.08249695982836125
sp100_sample,trend_3m_6m_long_short,inflation_2022,0.16771993486652614,1.5307812986832863,-0.07905524784848528
sp100_sample,trend_3m_6m_long_short,recent,0.05980816588757998,0.7004315771328068,-0.08814165912746119
sp100_sample,blend_vol_top_10_trend_3m_long_cash_80_20,gfc,0.19503501465808393,0.4482581776035953,-0.4252212889336401
sp100_sample,blend_vol_top_10_trend_3m_long_cash_80_20,covid,-0.22430364562177807,-0.36443386273652073,-0.3907536340327038
sp100_sample,blend_vol_top_10_trend_3m_long_cash_80_20,inflation_2022,-0.2164421166421634,-0.748918753981542,-0.27808300660297247
sp100_sample,blend_vol_top_10_trend_3m_long_cash_80_20,recent,0.4462103494244858,2.532167659665875,-0.13997481253007815
sp100_sample,blend_vol_top_10_trend_3m_long_cash_70_30,gfc,0.1963095131519037,0.5183670727547438,-0.3728407323891235
sp100_sample,blend_vol_top_10_trend_3m_long_cash_70_30,covid,-0.16877891503159248,-0.3084749773649206,-0.356144459588858
sp100_sample,blend_vol_top_10_trend_3m_long_cash_70_30,inflation_2022,-0.17981072269454612,-0.7230379299059388,-0.2366238567131711
sp100_sample,blend_vol_top_10_trend_3m_long_cash_70_30,recent,0.40495175634072655,2.553570732480819,-0.1287396485252309
sp100_sample,blend_vol_top_10_trend_3m_long_cash_60_40,gfc,0.19359448904373533,0.5995009467298549,-0.3174853244645087
sp100_sample,blend_vol_top_10_trend_3m_long_cash_60_40,covid,-0.11384550246208291,-0.2373544541571435,-0.3200611413157861
sp100_sample,blend_vol_top_10_trend_3m_long_cash_60_40,inflation_2022,-0.14301908056582202,-0.683526012911645,-0.19648990814206346
sp100_sample,blend_vol_top_10_trend_3m_long_cash_60_40,recent,0.36431859946125655,2.5722222505399497,-0.11749585661529116
sp100_sample,blend_vol_top_10_trend_6m_long_cash_80_20,gfc,0.1920339258547885,0.44279959305200456,-0.42251922564378175
sp100_sample,blend_vol_top_10_trend_6m_long_cash_80_20,covid,-0.22430364562177718,-0.3644338627365191,-0.3907536340327037
sp100_sample,blend_vol_top_10_trend_6m_long_cash_80_20,inflation_2022,-0.225051683618407,-0.7727721136438145,-0.28656728897737216
sp100_sample,blend_vol_top_10_trend_6m_long_cash_80_20,recent,0.4481464810628486,2.5329120348546557,-0.14725894431024644
sp100_sample,blend_vol_top_10_trend_6m_long_cash_70_30,gfc,0.19166042521884363,0.5089170345147689,-0.36850664930957133
