date,nav,turnover,cost,tc_drag,slippage_drag,cash_exposure
2008-02-12,49295.05565365708,0.0032657323418315747,0.3219710180234041,0.3219710180234041,0.0,0.09727740537291257
2008-02-13,49041.985987164706,0.005281999467943463,0.5180849608311643,0.5180849608311643,0.0,0.09634634374904393
2008-02-14,49079.27744686717,0.006321353084297415,0.6205027285613587,0.6205027285613587,0.0,0.09497078331199733
2008-02-15,48695.86111469003,0.00407129412658185,0.39651357533694664,0.39651357533694664,0.0,0.09584425461163075
2008-02-19,48902.45207162983,0.003974398311720069,0.38871873575108856,0.38871873575108856,0.0,0.09557384689663609
2008-02-20,48377.21472042255,0.004159190718149567,0.4024234723821625,0.4024234723821625,0.0,0.09569100957069329
2008-02-21,49347.73883866991,0.00520740925185439,0.5139530963013854,0.5139530963013854,0.0,0.09486570519022147
2008-02-22,49232.551629198606,0.002835938499770255,0.2792425610438016,0.2792425610438016,0.0,0.0957283716448731
2008-02-25,49203.065744962696,0.005949781954245536,0.5855019925442504,0.5855019925442504,0.0,0.09467135527890737
2008-02-26,48898.293902391335,0.00759053003850313,0.7423392068914089,0.7423392068914089,0.0,0.09310978533321862
2008-02-27,49332.64512924293,0.009841374667236426,0.9710212004522786,0.9710212004522786,0.0,0.0920067078835838
2008-02-28,49759.85326843006,0.004158209581868461,0.41382723886708894,0.41382723886708894,0.0,0.09236195577412547
2008-02-29,49863.76833790104,0.004166775026603656,0.4155456722560913,0.4155456722560913,0.0,0.09360091385448033
2008-03-03,49779.516549939464,0.016822278781783113,1.674866160181873,1.674866160181873,0.0,0.09697916622981277
2008-03-04,49573.27942028841,0.05999866155199202,5.949374736963011,5.949374736963011,0.0,0.112058756060757
2008-03-05,49364.3807071809,0.003943584983000181,0.38934833176035344,0.38934833176035344,0.0,0.11192376259156624
2008-03-06,49202.41446212912,0.00686078564269485,0.6751437014878218,0.6751437014878218,0.0,0.11083589573515965
2008-03-07,48986.78539120334,0.011175225912683492,1.094901258503513,1.094901258503513,0.0,0.11396836923275809
2008-03-10,48770.15625621399,0.007554043327401004,0.7368348790523183,0.7368348790523183,0.0,0.11461177298852367
2008-03-11,49140.50248439582,0.009448640192739836,0.9286394024901543,0.9286394024901543,0.0,0.11627271746338587
2008-03-12,49442.90876336389,0.01776532916572952,1.7568015184990946,1.7568015184990946,0.0,0.11261317236186218
2008-03-13,49713.44511759669,0.0037729713460374695,0.3751376386501203,0.3751376386501203,0.0,0.11359478779225395
2008-03-14,49992.560780034066,0.0056900114691027515,0.568922962772787,0.568922962772787,0.0,0.1134444622275884
2008-03-17,49563.63200519341,0.003738014947978285,0.37054196480582235,0.37054196480582235,0.0,0.11570185212837773
2008-03-18,50126.174204549585,0.012955594991233943,1.2988624779807934,1.2988624779807934,0.0,0.11634920686697336
2008-03-19,50005.19872755764,0.019999166777256237,2.0002046230162227,2.0002046230162227,0.0,0.11133629137673465
2008-03-20,49290.09857381528,0.01939259158115105,1.9117996507729764,1.9117996507729764,0.0,0.114985850095572
2008-03-24,49511.138002442,0.009551949117250257,0.9458738117500052,0.9458738117500052,0.0,0.11255991199064576
2008-03-25,49877.054041434654,0.008964532508078285,0.8942649780581697,0.8942649780581697,0.0,0.1103249871670927
2008-03-26,50064.13201358982,0.004352610499409502,0.4358231272289879,0.4358231272289879,0.0,0.11022005213094485
2008-03-27,49911.33709731726,0.007290314273038602,0.7277492774959161,0.7277492774959161,0.0,0.1112896138689204
2008-03-28,49562.53690012384,0.00519942597108436,0.5153988426589177,0.5153988426589177,0.0,0.11131941171928754
2008-03-31,49610.495481864324,0.002762732793335168,0.2741226001776993,0.2741226001776993,0.0,0.11178257532926726
2008-04-01,49131.705331239034,0.03071808390462033,3.0186491477197617,3.0186491477197617,0.0,0.14244758725255238
2008-04-02,49362.11577046443,0.02174426563621707,2.1467792756350206,2.1467792756350206,0.0,0.1359331799562874
2008-04-03,49404.71799713408,0.0036172863482001154,0.3574246097097419,0.3574246097097419,0.0,0.13680594835696844
2008-04-04,49825.91375228942,0.0027487017046832103,0.27391465395598563,0.27391465395598563,0.0,0.1363161566392875
2008-04-07,50076.23168204928,0.004768069682121326,0.4775384780296035,0.4775384780296035,0.0,0.13518032756567644
2008-04-08,49788.85457622425,0.004491494225470587,0.4472567233457925,0.4472567233457925,0.0,0.13507523432452911
2008-04-09,49817.77620469401,0.0031984025104794655,0.3186766394715224,0.3186766394715224,0.0,0.13510856259126927
2008-04-10,49961.418321246216,0.0034806315419917237,0.347796998089549,0.347796998089549,0.0,0.13653236441283886
2008-04-11,49854.83532487981,0.005739589909865725,0.5722991891026974,0.5722991891026974,0.0,0.13550479485628786
2008-04-14,49491.0475446112,0.012545883361038086,1.2418489800054753,1.2418489800054753,0.0,0.13901115706952852
2008-04-15,49439.39954332485,0.0056603217423567284,0.5596921524036044,0.5596921524036044,0.0,0.1399158546124905
2008-04-16,49710.56877840512,0.007434610513562975,0.7391684254089457,0.7391684254089457,0.0,0.13800107892961308
2008-04-17,49764.65933883196,0.016729144772786173,1.6650960925625973,1.6650960925625973,0.0,0.13350562468424954
2008-04-18,49820.97121146738,0.011196584882219352,1.115674449654955,1.115674449654955,0.0,0.13320507332855724
2008-04-21,50131.2423562479,0.007237560143908929,0.7256662673909472,0.7256662673909472,0.0,0.1321013341478957
2008-04-22,50143.376088616336,0.005511202961901123,0.5527067377966294,0.5527067377966294,0.0,0.13235789661026717
2008-04-23,49976.8902805172,0.00642774471119717,0.6424856438327496,0.6424856438327496,0.0,0.13326412388516226
2008-04-24,49744.40642751869,0.004992840538032511,0.4967367381580065,0.4967367381580065,0.0,0.13250978810742656
2008-04-25,49953.2673833158,0.004796481777742587,0.47920447047657566,0.47920447047657566,0.0,0.13196965951701184
2008-04-28,49974.67485786724,0.0031064342008925837,0.3104880073350609,0.3104880073350609,0.0,0.13083964478101148
2008-04-29,49862.6584193039,0.0302628151582233,3.0181515056043087,3.0181515056043087,0.0,0.15013067658518828
2008-04-30,49814.121595920114,0.00458857211342837,0.4571555738025728,0.4571555738025728,0.0,0.15092921176040094
2008-05-01,49797.59522255342,0.006399270875520982,0.6373447586408411,0.6373447586408411,0.0,0.15243347436653612
2008-05-02,49938.18090296133,0.007797784464586462,0.778826488711829,0.778826488711829,0.0,0.14833336935282876
2008-05-05,50011.30349254365,0.009224596196897222,0.9226851827948382,0.9226851827948382,0.0,0.14676608856625098
2008-05-06,49916.9843162972,0.004376850716199161,0.43696220214723014,0.43696220214723014,0.0,0.14865898886208756
2008-05-07,49818.11396185919,0.0042305809765650175,0.4215226970025856,0.4215226970025856,0.0,0.14630253237964994
2008-05-08,49811.34825032327,0.009384491396192357,0.9349258857836624,0.9349258857836624,0.0,0.15011060833171458
2008-05-09,49956.43911071564,0.0052880955209861965,0.5283544317889984,0.5283544317889984,0.0,0.1500421820779926
2008-05-12,50010.61426389223,0.0030656405266170274,0.30663101173771173,0.30663101173771173,0.0,0.15024010635909585
2008-05-13,49798.99360564889,0.00943781554476412,0.9400051751209116,0.9400051751209116,0.0,0.14655149515281896
2008-05-14,49891.75649563206,0.0024724182043959902,0.24670779394786704,0.24670779394786704,0.0,0.14678943054941354
2008-05-15,49881.2473315816,0.004868327171432608,0.48568119236846896,0.48568119236846896,0.0,0.14594918338656837
2008-05-16,50411.734784838016,0.01212758479600993,1.2227748352451742,1.2227748352451742,0.0,0.14283250921181742
2008-05-19,50583.95782458307,0.004111610881782237,0.4159665234553076,0.4159665234553076,0.0,0.1429557114002846
2008-05-20,50493.52590863208,0.003414816631380515,0.34485461933025857,0.34485461933025857,0.0,0.14349181047437481
2008-05-21,50454.87974082808,0.005521677758809847,0.5571973279048974,0.5571973279048974,0.0,0.1449740589143494
2008-05-22,50132.47585070979,0.009865610851437489,0.9891945135406346,0.9891945135406346,0.0,0.14868643551122424
2008-05-23,50106.42392042961,0.004901594934275794,0.491207602727501,0.491207602727501,0.0,0.14754406732269834
2008-05-27,49695.58273142944,0.01380075005184376,1.3717104931816815,1.3717104931816815,0.0,0.15116277170837333
2008-05-28,49705.75969004015,0.017413670110536822,1.7311796960562138,1.7311796960562138,0.0,0.16047946605843366
2008-05-29,49437.31642920601,0.005067238216532767,0.5010263959059936,0.5010263959059936,0.0,0.15929431671242217
2008-05-30,49708.483777290196,0.006614672137478518,0.6576193451486076,0.6576193451486076,0.0,0.15690130583315656
2008-06-02,49695.4082855361,0.004779269582378001,0.47502004690355903,0.47502004690355903,0.0,0.156002527432112
2008-06-03,49541.51831634116,0.015277921366091827,1.5138290987115803,1.5138290987115803,0.0,0.1604021580296822
2008-06-04,49630.872416247825,0.003954372785517949,0.3925210467577379,0.3925210467577379,0.0,0.16146887868278523
2008-06-05,49496.49089240349,0.010420005715384975,1.0315289330554454,1.0315289330554454,0.0,0.1626138734607472
2008-06-06,49974.52994427318,0.01943249611435629,1.9423352067604578,1.9423352067604578,0.0,0.15721261598284622
2008-06-09,49653.31168907905,0.03208523670511956,3.186480995468354,3.186480995468354,0.0,0.16765790851996418
2008-06-10,49123.11757239134,0.008570850335800836,0.8420682119630633,0.8420682119630633,0.0,0.16655441525242454
2008-06-11,49135.72347331603,0.0050960461866568305,0.5008009366790407,0.5008009366790407,0.0,0.16717451065328992
2008-06-12,48683.47154556459,0.012001614129907794,1.1685885298856478,1.1685885298856478,0.0,0.17077099596142262
2008-06-13,48680.50698764563,0.006617021547169011,0.6442484533405204,0.6442484533405204,0.0,0.16850398629905744
2008-06-16,49173.7513521834,0.015013335760766328,1.476568415768332,1.476568415768332,0.0,0.16438723599407162
2008-06-17,49282.391200909056,0.003874476884662066,0.3818899303050054,0.3818899303050054,0.0,0.16408551337203703
2008-06-18,49103.72327362632,0.00461970175054135,0.4536933045860461,0.4536933045860461,0.0,0.164756012705808
2008-06-19,49226.8334600545,0.0062061615105294225,0.6110269424738488,0.6110269424738488,0.0,0.16653681912190324
2008-06-20,49271.78730844075,0.004457002002879189,0.43921282458319333,0.43921282458319333,0.0,0.16603711729005405
2008-06-23,48924.2560509965,0.01067656280432148,1.0447080925494634,1.0447080925494634,0.0,0.16934002620676128
2008-06-24,48738.62208372321,0.2425952529065271,23.65899582158266,23.65899582158266,0.0,0.4013839237486633
2008-06-25,48849.14561564123,0.0034647064793405175,0.33849824824366914,0.33849824824366914,0.0,0.4005945690599925
2008-06-26,49010.800805195584,0.009544573414651744,0.9355922324496216,0.9355922324496216,0.0,0.3968787742002095
2008-06-27,48896.62645540439,0.015297372305115506,1.4960255692251831,1.4960255692251831,0.0,0.4143212746892142
2008-06-30,48965.97406518514,0.0042541280846913184,0.4166185956276783,0.4166185956276783,0.0,0.4132231028147563
2008-07-01,48782.91317634174,0.0031212253258590932,0.30452682914406937,0.30452682914406937,0.0,0.4149847206901433
2008-07-02,48960.64228519269,0.002435928301708479,0.2385303905105097,0.2385303905105097,0.0,0.41265546961984934
2008-07-03,48389.84285577788,0.012921042005038033,1.250526700529443,1.250526700529443,0.0,0.4250260557378999
2008-07-07,48173.7502584358,0.0034355504173396653,0.3310089700063818,0.3310089700063818,0.0,0.42077741258052165
2008-07-08,47954.09526928727,0.005159132964776812,0.4948082129623808,0.4948082129623808,0.0,0.42671746799904053
2008-07-09,48268.46636237461,0.016489572794536358,1.5919052792019779,1.5919052792019779,0.0,0.41114340809196903
2008-07-10,48122.712909219365,0.010231295422772384,0.9847355348793118,0.9847355348793118,0.0,0.4248812023203224
2008-07-11,48362.15955997829,0.0061143360723891465,0.59141222565864,0.59141222565864,0.0,0.42504995636372905
2008-07-14,48598.973815360914,0.013035186858199157,1.2670264414527517,1.2670264414527517,0.0,0.43392425785124805
2008-07-15,48318.007780450214,0.005596302015277866,0.5408103817083485,0.5408103817083485,0.0,0.438243020378733
2008-07-16,48446.87780050483,0.004622973625094602,0.44794141822255384,0.44794141822255384,0.0,0.4395967414208248
2008-07-17,48870.48037640538,0.0104219025932411,1.0186680052530461,1.0186680052530461,0.0,0.4252381098233565
2008-07-18,48994.11199859364,0.004839171563301586,0.47418641644445936,0.47418641644445936,0.0,0.42236328470357243
2008-07-21,49093.29405357897,0.007564273185642726,0.7427214119040424,0.7427214119040424,0.0,0.4175623553581487
2008-07-22,48940.474084659036,0.04037161543061988,3.951931089160427,3.951931089160427,0.0,0.3961686063222197
2008-07-23,49107.533655380175,0.00826944249873504,0.8121972844732069,0.8121972844732069,0.0,0.387210197120329
2008-07-24,49181.870234679154,0.0057465539070094785,0.5652590336852742,0.5652590336852742,0.0,0.38628628352599537
2008-07-25,48895.652634567436,0.013860992406822906,1.355522117552337,1.355522117552337,0.0,0.3991197028708215
2008-07-28,48925.6217964648,0.0048131826546923195,0.47098044223135194,0.47098044223135194,0.0,0.3962473926363782
2008-07-29,48617.59347329935,0.011705125559738669,1.1381767170373638,1.1381767170373638,0.0,0.40716196103191793
2008-07-30,48799.121813057325,0.01207095549551445,1.1781324976210994,1.1781324976210994,0.0,0.39057709286252146
2008-07-31,48986.33682811398,0.013417331447232254,1.3145671111824115,1.3145671111824115,0.0,0.38444268976823304
2008-08-01,48777.34967464709,0.014755859355477685,1.4395459065379603,1.4395459065379603,0.0,0.39368067119616335
2008-08-04,48476.85466699902,0.003774617423956971,0.36596592333207023,0.36596592333207023,0.0,0.39231783258568065
2008-08-05,48197.30077095493,0.013527798430222525,1.3040420210557853,1.3040420210557853,0.0,0.40032365767817096
2008-08-06,48380.00042563186,0.017567575621718765,1.6998983582980656,1.6998983582980656,0.0,0.3836573096247178
2008-08-07,48308.581696589375,0.007392749992346356,0.7142770948794239,0.7142770948794239,0.0,0.3781774791289346
2008-08-08,47775.09063618257,0.012702300747572209,1.213737973536161,1.213737973536161,0.0,0.38621797316831136
2008-08-11,48177.123721266136,0.005957660594827202,0.5740527431554189,0.5740527431554189,0.0,0.3790528786260424
2008-08-12,47785.86288976381,0.007020132846764955,0.6709356314814043,0.6709356314814043,0.0,0.3742485593413828
2008-08-13,47521.99899229627,0.008974451660396886,0.8529830756343441,0.8529830756343441,0.0,0.3820238950806754
2008-08-14,47414.96710625215,0.0034846778872472915,0.33045407785146474,0.33045407785146474,0.0,0.3847175238918889
2008-08-15,47313.13017677828,0.005268519675074005,0.4985455676456522,0.4985455676456522,0.0,0.3770636332209057
2008-08-18,47398.509692604486,0.006697353446189288,0.6348976487359138,0.6348976487359138,0.0,0.3728867426836199
2008-08-19,46795.769535675514,0.6751382906232251,63.272667306325424,63.272667306325424,0.0,0.0
2008-08-20,46686.382365407815,0.009737929574547315,0.9092751160435459,0.9092751160435459,0.0,0.0
2008-08-21,46431.682296361,0.014102753610514867,1.30966609009093,1.30966609009093,0.0,0.0
2008-08-22,46680.72375273216,0.004391115589115315,0.4099645079666993,0.4099645079666993,0.0,0.0
2008-08-25,46986.93129721818,0.015240878407679223,1.4322878719523617,1.4322878719523617,0.0,0.0
2008-08-26,46924.01624744883,0.026056501555810997,2.4454788459598094,2.4454788459598094,0.0,0.0
2008-08-27,46690.67306081167,0.007704710170014283,0.7194872940350385,0.7194872940350385,0.0,0.0
2008-08-28,46926.67773277798,0.008516579319904325,0.7993231612597935,0.7993231612597935,0.0,0.0
2008-08-29,47151.27502814101,0.008570772336231582,0.8082595420755235,0.8082595420755235,0.0,0.0
2008-09-02,47539.872823818616,0.019475185984899408,1.851767856931494,1.851767856931494,0.0,0.0
2008-09-03,47544.56608599804,0.011472252528962517,1.0909115674630105,1.0909115674630105,0.0,0.0
2008-09-04,47542.42772875026,0.005957606536755957,0.5664849062084609,0.5664849062084609,0.0,0.0
2008-09-05,47393.299338778015,0.0322202263809541,3.0542424840400155,3.0542424840400155,0.0,0.0
2008-09-08,47961.31959070533,0.010320501835920997,0.9899902081696582,0.9899902081696582,0.0,0.0
2008-09-09,48140.83580109189,0.0225705667422223,2.1732299970152065,2.1732299970152065,0.0,0.0
2008-09-10,47693.770390369034,0.039682212467923,3.785489093218901,3.785489093218901,0.0,0.0
2008-09-11,47906.909306774396,0.016246130116024556,1.5566543433269042,1.5566543433269042,0.0,0.0
2008-09-12,47802.651307877415,0.004587247959040488,0.43856925294939053,0.43856925294939053,0.0,0.0
2008-09-15,47171.0721618477,0.005965178685556598,0.5627744625698701,0.5627744625698701,0.0,0.0
2008-09-16,47358.99605843768,0.04474972349488027,4.238983343885496,4.238983343885496,0.0,0.0
2008-09-17,47715.08974506082,0.011590192609488237,1.1060798004044001,1.1060798004044001,0.0,0.0
2008-09-18,46443.50512927746,0.007455306830010992,0.6925114877711547,0.6925114877711547,0.0,0.0
2008-09-19,47237.235675932854,0.030663267815384,2.897073684271606,2.897073684271606,0.0,0.0
2008-09-22,46390.48653148294,0.01160494528890557,1.0767431073368423,1.0767431073368423,0.0,0.0
2008-09-23,45733.78637378178,0.0077639728134854934,0.7101627754965543,0.7101627754965543,0.0,0.0
2008-09-24,45703.92106937835,0.004959663312939034,0.45335661816288786,0.45335661816288786,0.0,0.0
2008-09-25,46028.13709837088,0.002689063017303665,0.2475464537892518,0.2475464537892518,0.0,0.0
2008-09-26,45874.44097674158,0.004443460959271834,0.4076861980925521,0.4076861980925521,0.0,0.0
2008-09-29,46560.938564119286,0.006179908174151866,0.5754917626296633,0.5754917626296633,0.0,0.0
2008-09-30,46698.227956439834,0.01376527703352189,1.285663484617977,1.285663484617977,0.0,0.0
2008-10-01,47777.3947865225,0.012756699408071769,1.2189948282860945,1.2189948282860945,0.0,0.0
2008-10-02,48038.950175283346,0.003997832148138092,0.38410638993285146,0.38410638993285146,0.0,0.0
2008-10-03,48005.34117808101,0.006743571482009647,0.6474636319398689,0.6474636319398689,0.0,0.0
2008-10-06,47378.129321032655,0.018012918567073856,1.7068982630789407,1.7068982630789407,0.0,0.0
2008-10-07,47182.45586556192,0.005517856363749226,0.5206977749812782,0.5206977749812782,0.0,0.0
2008-10-08,45969.5904867118,0.029119338178505132,2.6773640287570672,2.6773640287570672,0.0,0.0
2008-10-09,46146.710179207024,0.013964157621689111,1.2888358643440214,1.2888358643440214,0.0,0.0
2008-10-10,44558.93093287116,0.03326864646943205,2.96502792545471,2.96502792545471,0.0,0.0
2008-10-13,45530.51842759086,0.026741193164881917,2.435211017235264,2.435211017235264,0.0,0.0
2008-10-14,46711.04244369795,0.18616164635313434,17.398086841359454,17.398086841359454,0.0,0.023194317812576994
2008-10-15,45899.70360443414,0.015036459635628573,1.3803795931148457,1.3803795931148457,0.0,0.023528639976122635
2008-10-16,45855.498701195196,0.016198230525353338,1.4856040059463158,1.4856040059463158,0.0,0.023526371030615365
2008-10-17,45602.35359296556,0.0072542507753803115,0.6616314171023162,0.6616314171023162,0.0,0.02354383840476849
2008-10-20,46067.026028354216,0.009823046291023381,0.9050548391237662,0.9050548391237662,0.0,0.023538821673791115
2008-10-21,46614.36300199255,0.004680945127480215,0.43640263628313003,0.43640263628313003,0.0,0.023548863892127812
2008-10-22,46653.644919979546,0.012828226341843612,1.196997744126985,1.196997744126985,0.0,0.023532952639905538
2008-10-23,46763.50013531218,0.00683297656600412,0.6390765347278087,0.6390765347278087,0.0,0.023544661127606815
2008-10-24,46137.52569524165,0.015854621888056003,1.463032441149378,1.463032441149378,0.0,0.023527042101440562
2008-10-27,46690.67004208268,0.009014895203865338,0.8418381730210771,0.8418381730210771,0.0,0.02354039995857293
2008-10-28,46457.36371451718,0.006161998376381038,0.5725474556325804,0.5725474556325804,0.0,0.02354597150422707
2008-10-29,46795.077666363155,0.01589190478696673,1.487373111928868,1.487373111928868,0.0,0.023526969287641072
2008-10-30,46904.826983356295,0.012434901578211177,1.166542825852571,1.166542825852571,0.0,0.023533720796350768
2008-10-31,47039.2923436586,0.007066542462879527,0.664819709493949,0.664819709493949,0.0,0.02354420498782609
2008-11-03,47199.31589914881,0.008268618205130621,0.7805591537180835,0.7805591537180835,0.0,0.0235418574013542
2008-11-04,47174.13555762653,0.0038685273073576117,0.36499168717195335,0.36499168717195335,0.0,0.02355045047701022
2008-11-05,47429.23027898204,0.007303386748171727,0.6927981433365638,0.6927981433365638,0.0,0.023543630827771223
2008-11-06,46862.708689189545,0.012383379422414352,1.1606661508592737,1.1606661508592737,0.0,0.023533821418138347
2008-11-07,46412.227776369306,0.00889036906426057,0.8252583417553607,0.8252583417553607,0.0,0.023540643152386045
2008-11-10,46671.07604375901,0.00888932416255682,0.8297634000083091,0.8297634000083091,0.0,0.023540645193030337
2008-11-11,46388.404745753636,0.09375929461663023,8.700319686378677,8.700319686378677,0.0,0.11340630877851653
2008-11-12,46307.50418200019,0.007861787545380743,0.7281309680933842,0.7281309680933842,0.0,0.11355862354917132
2008-11-13,45632.24219169038,0.009059670866101746,0.826841172095668,0.826841172095668,0.0,0.11355649980401118
2008-11-14,46189.34911644844,0.01144286123265436,1.0571008172482126,1.0571008172482126,0.0,0.11355227458009375
2008-11-17,45884.2665345766,0.007762913066261918,0.7124022050669904,0.7124022050669904,0.0,0.11355879884475184
2008-11-18,45783.71332182734,0.004055657975014895,0.3713691764116536,0.3713691764116536,0.0,0.1135653714253761
2008-11-19,45769.966357904574,0.006460056556077283,0.591360782931842,0.591360782931842,0.0,0.11356110868597476
2008-11-20,45595.35309518137,0.019764689654465286,1.8024272560547272,1.8024272560547272,0.0,0.11353752026511307
2008-11-21,45246.48709737263,0.01057345882838245,0.9568439712066841,0.9568439712066841,0.0,0.11355381597225656
2008-11-24,45587.92222001787,0.01378122577053556,1.2565495306329095,1.2565495306329095,0.0,0.11354776546740968
2008-11-25,46703.60261399579,0.01774596856792265,1.6576601615636852,1.6576601615636852,0.0,0.11354109943314518
2008-11-26,46589.768944511554,0.006252729536731227,0.5826337348799876,0.5826337348799876,0.0,0.11356147625603771
2008-11-28,47562.466198016016,0.008695456118664258,0.82716906066514,0.82716906066514,0.0,0.11355714552683202
2008-12-01,47888.76365186658,0.006185960421929798,0.592483323367972,0.592483323367972,0.0,0.11356159463093331
2008-12-02,47165.045695414505,0.011573743566498682,1.0917775602688682,1.0917775602688682,0.0,0.11355204253402812
2008-12-03,47449.35958281149,0.004743237876090062,0.4501314693000856,0.4501314693000856,0.0,0.11356415242454358
2008-12-04,48147.72291918126,0.009194681262319579,0.8854222138467795,0.8854222138467795,0.0,0.113556260441433
2008-12-05,47980.945277065286,0.00569354648163008,0.5463697058976745,0.5463697058976745,0.0,0.11356246763013021
2008-12-08,48705.04662485748,0.018933816091657323,1.8444146346762733,1.8444146346762733,0.0,0.11353899339737462
2008-12-09,48933.59414953673,0.07487547252504347,7.328949485702236,7.328949485702236,0.0,0.2581239582151397
2008-12-10,49099.63027461179,0.006429298702575287,0.6313604968534223,0.6313604968534223,0.0,0.2582255166740605
2008-12-11,48566.43115685052,0.009130416986161877,0.8868797311470626,0.8868797311470626,0.0,0.2582215093596451
2008-12-12,48030.3497897075,0.010774283806163368,1.035007542817231,1.035007542817231,0.0,0.25821907053699494
2008-12-15,48421.883770402725,0.007312936192857836,0.7082226510759825,0.7082226510759825,0.0,0.25822420573540117
2008-12-16,48260.18136949162,0.010837329934528378,1.0460456890872392,1.0460456890872392,0.0,0.2582189770021362
2008-12-17,48934.578697542885,0.008072009840464921,0.7900135555655318,0.7900135555655318,0.0,0.2582230795923052
2008-12-18,48941.70430667481,0.004244049176979476,0.4154255259381551,0.4154255259381551,0.0,0.2582287586262541
2008-12-19,49154.559743014914,0.008014086811001846,0.7878704459984963,0.7878704459984963,0.0,0.2582231655256155
2008-12-22,49157.18968210561,0.003234048280404315,0.3179555060887601,0.3179555060887601,0.0,0.2582302570151835
2008-12-23,48726.362022713896,0.004505653708173687,0.43909218426156515,0.43909218426156515,0.0,0.258228370521321
2008-12-24,48513.547640822115,0.0042106910402935965,0.40855456136219453,0.40855456136219453,0.0,0.2582288081148838
2008-12-26,48737.77307610684,0.002873804821465459,0.2801273045696075,0.2801273045696075,0.0,0.25822981474732476
2008-12-29,48653.885612191625,0.004373111217951526,0.42554142781519444,0.42554142781519444,0.0,0.25822856715555886
2008-12-30,48666.0024084753,0.004231891065727325,0.41190192784235885,0.41190192784235885,0.0,0.25822877666348154
2008-12-31,49120.13730356586,0.002511257963009516,0.2467079109898131,0.2467079109898131,0.0,0.2582313293085451
2009-01-02,49311.90953025316,0.003871558662768927,0.3818308576001874,0.3818308576001874,0.0,0.25822931123603515
2009-01-05,49632.47072267689,0.009995577111873172,0.9922302125498135,0.9922302125498135,0.0,0.2582202258196414
2009-01-06,49696.68457707297,0.023487451295082222,2.3346065849790465,2.3346065849790465,0.0,0.22504631031001368
2009-01-07,49328.4814453687,0.005664342972992027,0.5588332053327629,0.5588332053327629,0.0,0.22507393479007462
2009-01-08,48898.385042179194,0.004502483390283636,0.440332298105928,0.440332298105928,0.0,0.22507573551683968
2009-01-09,49127.86903834679,0.004530597060524532,0.4451611918019105,0.4451611918019105,0.0,0.2250756919445144
2009-01-12,48822.72191797705,0.006675823556899678,0.6518724577550061,0.6518724577550061,0.0,0.22507236712380585
